district_clean,state_clean,year,Tier1,Tier2,Tier3,Risk,Risk_norm,Risk_Category
thiruvananthapuram,kerala,2014,0.31308132,0.225172916,0.0,0.0,0.0,Low Risk
thiruvananthapuram,kerala,2015,0.339462375,0.225282517,0.0,0.0,0.0,Low Risk
thiruvananthapuram,kerala,2016,0.262334096,0.221861914,0.0,0.0,0.0,Low Risk
thiruvananthapuram,kerala,2017,0.310107203,0.213853954,0.127236657,0.235031794,0.418321099,Medium Risk
thiruvananthapuram,kerala,2018,0.340334819,0.206104398,0.127236657,0.244023018,0.45468022,Medium Risk
thiruvananthapuram,kerala,2019,0.350577116,0.201019578,0.127236657,0.246086009,0.463022636,Medium Risk
thiruvananthapuram,kerala,2020,0.332295647,0.200243468,0.127236657,0.238462978,0.432196274,Medium Risk
thiruvananthapuram,kerala,2021,0.356948988,0.200530473,0.127236657,0.248439116,0.472538236,Medium Risk
thiruvananthapuram,kerala,2022,0.333017333,0.201870702,0.127236657,0.239402545,0.435995741,Medium Risk
thiruvananthapuram,kerala,2023,0.34343272,0.204176048,0.127236657,0.244490839,0.456572013,Medium Risk
thiruvananthapuram,kerala,2024,0.338991883,0.206997845,0.0,0.0,0.0,Low Risk
thiruvananthapuram,kerala,2025,0.334283086,0.209809541,0.0,0.0,0.0,Low Risk
thoubal,manipur,1981,0.312976349,0.374802751,0.0,0.0,0.0,Low Risk
thoubal,manipur,1982,0.3172549,0.373667244,0.0,0.0,0.0,Low Risk
thoubal,manipur,1983,0.33797223,0.372341879,0.0,0.0,0.0,Low Risk
thoubal,manipur,1984,0.310513139,0.370860097,0.0,0.0,0.0,Low Risk
thoubal,manipur,1985,0.327884539,0.369246835,0.0,0.0,0.0,Low Risk
thoubal,manipur,1986,0.313583069,0.36732238,0.0,0.0,0.0,Low Risk
thoubal,manipur,1987,0.313217812,0.364984051,0.0,0.0,0.0,Low Risk
thoubal,manipur,1988,0.331174766,0.362432659,0.0,0.0,0.0,Low Risk
thoubal,manipur,1989,0.327356253,0.359637582,0.0,0.0,0.0,Low Risk
thoubal,manipur,1990,0.297726355,0.356562038,0.0,0.0,0.0,Low Risk
thoubal,manipur,1991,0.324709462,0.35306837,0.0,0.0,0.0,Low Risk
thoubal,manipur,1992,0.287536713,0.347832829,0.0,0.0,0.0,Low Risk
thoubal,manipur,1993,0.304465792,0.341999296,0.0,0.0,0.0,Low Risk
thoubal,manipur,1994,0.305792144,0.335459227,0.0,0.0,0.0,Low Risk
thoubal,manipur,1995,0.330369865,0.327296865,0.0,0.0,0.0,Low Risk
thoubal,manipur,1996,0.31795071,0.316991502,0.0,0.0,0.0,Low Risk
thoubal,manipur,1997,0.307337134,0.307712585,0.0,0.0,0.0,Low Risk
thoubal,manipur,1998,0.338571289,0.298910622,0.0,0.0,0.0,Low Risk
thoubal,manipur,1999,0.290828533,0.296086963,0.0,0.0,0.0,Low Risk
thoubal,manipur,2000,0.337198388,0.291213286,0.0,0.0,0.0,Low Risk
thoubal,manipur,2001,0.287467982,0.283736461,0.0,0.0,0.0,Low Risk
thoubal,manipur,2002,0.309769502,0.284198189,0.0,0.0,0.0,Low Risk
thoubal,manipur,2003,0.294251946,0.284597428,0.0,0.0,0.0,Low Risk
thoubal,manipur,2004,0.327756582,0.285320577,0.0,0.0,0.0,Low Risk
thoubal,manipur,2005,0.325202589,0.286061485,0.0,0.0,0.0,Low Risk
thoubal,manipur,2006,0.278075589,0.28689615,0.0,0.0,0.0,Low Risk
thoubal,manipur,2007,0.317703871,0.287879253,0.0,0.0,0.0,Low Risk
thoubal,manipur,2008,0.301478433,0.28982731,0.0,0.0,0.0,Low Risk
thoubal,manipur,2009,0.298439109,0.29024348,0.0,0.0,0.0,Low Risk
thoubal,manipur,2010,0.339593156,0.289782165,0.0,0.0,0.0,Low Risk
thoubal,manipur,2011,0.322123288,0.289453585,0.0,0.0,0.0,Low Risk
thoubal,manipur,2012,0.297551399,0.287961696,0.0,0.0,0.0,Low Risk
thoubal,manipur,2013,0.315488207,0.288164359,0.0,0.0,0.0,Low Risk
thoubal,manipur,2014,0.284782383,0.290132532,0.0,0.0,0.0,Low Risk
thoubal,manipur,2015,0.304525507,0.290278363,0.0,0.0,0.0,Low Risk
thoubal,manipur,2016,0.315607673,0.290250072,0.0,0.0,0.0,Low Risk
thoubal,manipur,2017,0.346947698,0.287768425,0.230962106,0.30007887,0.681361427,High Risk
thoubal,manipur,2018,0.303596221,0.284209075,0.230962106,0.28131454,0.605481372,Medium Risk
thoubal,manipur,2019,0.28485495,0.281882295,0.230962106,0.272887319,0.571402993,Medium Risk
thoubal,manipur,2020,0.30465227,0.282498548,0.230962106,0.281052749,0.60442273,Medium Risk
thoubal,manipur,2021,0.284237886,0.28386743,0.230962106,0.273434547,0.5736159,Medium Risk
thoubal,manipur,2022,0.29646548,0.286023442,0.230962106,0.27918799,0.596881933,Medium Risk
thoubal,manipur,2023,0.297801364,0.288423092,0.230962106,0.280682203,0.602924302,Medium Risk
thoubal,manipur,2024,0.341529152,0.290883693,0.0,0.0,0.0,Low Risk
thoubal,manipur,2025,0.296268827,0.293170225,0.0,0.0,0.0,Low Risk
thrissur,kerala,1981,0.310800637,0.375189834,0.0,0.0,0.0,Low Risk
thrissur,kerala,1982,0.271303195,0.374140161,0.0,0.0,0.0,Low Risk
thrissur,kerala,1983,0.286219932,0.37237747,0.0,0.0,0.0,Low Risk
thrissur,kerala,1984,0.306450885,0.370181264,0.0,0.0,0.0,Low Risk
thrissur,kerala,1985,0.275921976,0.367792556,0.0,0.0,0.0,Low Risk
thrissur,kerala,1986,0.275810077,0.365018991,0.0,0.0,0.0,Low Risk
thrissur,kerala,1987,0.302124665,0.361745818,0.0,0.0,0.0,Low Risk
thrissur,kerala,1988,0.302578635,0.358169084,0.0,0.0,0.0,Low Risk
thrissur,kerala,1989,0.294853184,0.354245922,0.0,0.0,0.0,Low Risk
thrissur,kerala,1990,0.280398576,0.349925834,0.0,0.0,0.0,Low Risk
thrissur,kerala,1991,0.289944178,0.344998529,0.0,0.0,0.0,Low Risk
thrissur,kerala,1992,0.328715929,0.337284898,0.0,0.0,0.0,Low Risk
thrissur,kerala,1993,0.308668096,0.328579503,0.0,0.0,0.0,Low Risk
thrissur,kerala,1994,0.296376741,0.318684257,0.0,0.0,0.0,Low Risk
thrissur,kerala,1995,0.30327954,0.307055683,0.0,0.0,0.0,Low Risk
thrissur,kerala,1996,0.28112177,0.293361034,0.0,0.0,0.0,Low Risk
thrissur,kerala,1997,0.333654893,0.278351695,0.0,0.0,0.0,Low Risk
thrissur,kerala,1998,0.342643839,0.262802543,0.0,0.0,0.0,Low Risk
thrissur,kerala,1999,0.316978759,0.254919822,0.0,0.0,0.0,Low Risk
thrissur,kerala,2000,0.315417249,0.244952282,0.0,0.0,0.0,Low Risk
thrissur,kerala,2001,0.341223374,0.233239369,0.0,0.0,0.0,Low Risk
thrissur,kerala,2002,0.297789888,0.230873183,0.0,0.0,0.0,Low Risk
thrissur,kerala,2003,0.288174348,0.228758944,0.0,0.0,0.0,Low Risk
thrissur,kerala,2004,0.327556006,0.227104414,0.0,0.0,0.0,Low Risk
thrissur,kerala,2005,0.329716399,0.225491081,0.0,0.0,0.0,Low Risk
thrissur,kerala,2006,0.359213345,0.22403969,0.0,0.0,0.0,Low Risk
thrissur,kerala,2007,0.361438182,0.222655434,0.0,0.0,0.0,Low Risk
thrissur,kerala,2008,0.311446454,0.221688979,0.0,0.0,0.0,Low Risk
thrissur,kerala,2009,0.312073992,0.220303364,0.0,0.0,0.0,Low Risk
thrissur,kerala,2010,0.357601783,0.218674529,0.0,0.0,0.0,Low Risk
thrissur,kerala,2011,0.350765992,0.217090971,0.0,0.0,0.0,Low Risk
thrissur,kerala,2012,0.314455556,0.213945158,0.0,0.0,0.0,Low Risk
thrissur,kerala,2013,0.311103641,0.213361197,0.0,0.0,0.0,Low Risk
thrissur,kerala,2014,0.308695134,0.215418718,0.0,0.0,0.0,Low Risk
thrissur,kerala,2015,0.312475105,0.21672133,0.0,0.0,0.0,Low Risk
thrissur,kerala,2016,0.253404933,0.214545052,0.0,0.0,0.0,Low Risk
thrissur,kerala,2017,0.339355159,0.207511307,0.127236657,0.244193918,0.455371312,Medium Risk
thrissur,kerala,2018,0.360838341,0.200448103,0.127236657,0.249961909,0.478696177,Medium Risk
thrissur,kerala,2019,0.321930097,0.195872846,0.127236657,0.232568508,0.408359951,Medium Risk
thrissur,kerala,2020,0.310262007,0.195435559,0.127236657,0.227726358,0.388779042,Medium Risk
thrissur,kerala,2021,0.347993097,0.195923826,0.127236657,0.2430141,0.450600312,Medium Risk
thrissur,kerala,2022,0.354904841,0.197317002,0.127236657,0.246336069,0.464033839,Medium Risk
thrissur,kerala,2023,0.301332159,0.199670983,0.127236657,0.225848588,0.381185633,Medium Risk
thrissur,kerala,2024,0.329859483,0.202535977,0.0,0.0,0.0,Low Risk
thrissur,kerala,2025,0.308658333,0.205381435,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1981,0.305203911,0.405128694,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1982,0.307426071,0.405579021,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1983,0.304182515,0.405717319,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1984,0.272229488,0.405702413,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1985,0.3338555,0.405670988,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1986,0.296942202,0.405436157,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1987,0.294672496,0.404896268,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1988,0.295980247,0.404298352,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1989,0.298895802,0.403633366,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1990,0.335563282,0.402890567,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1991,0.306794383,0.401960962,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1992,0.270874632,0.399513972,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1993,0.307974917,0.396776932,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1994,0.32464438,0.393698469,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1995,0.326665356,0.389176695,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1996,0.316660619,0.382150457,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1997,0.316623914,0.376433486,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1998,0.320628365,0.371418766,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,1999,0.355336404,0.370840041,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2000,0.304148271,0.368248199,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2001,0.315382435,0.362681493,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2002,0.291791999,0.36309911,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2003,0.312538319,0.363457843,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2004,0.289063105,0.364088452,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2005,0.297228815,0.364740829,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2006,0.298457342,0.365499821,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2007,0.281684738,0.366401868,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2008,0.306911666,0.368227439,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2009,0.283820236,0.36873424,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2010,0.310530276,0.368484342,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2011,0.315650049,0.368345376,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2012,0.303947304,0.365536025,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2013,0.360847969,0.363634975,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2014,0.293369605,0.363551322,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2015,0.294242733,0.361549529,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2016,0.344721543,0.358318612,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2017,0.300131177,0.351498659,0.222837942,0.305219523,0.702149431,High Risk
tikamgarh,madhya pradesh,2018,0.313145127,0.344022708,0.222837942,0.307434722,0.711107356,High Risk
tikamgarh,madhya pradesh,2019,0.340544699,0.338191186,0.222837942,0.316061943,0.745994502,High Risk
tikamgarh,madhya pradesh,2020,0.301434301,0.335472354,0.222837942,0.29933025,0.678334124,High Risk
tikamgarh,madhya pradesh,2021,0.316688765,0.33392516,0.222837942,0.304813158,0.700506156,High Risk
tikamgarh,madhya pradesh,2022,0.332206715,0.333520238,0.222837942,0.31085837,0.724952057,High Risk
tikamgarh,madhya pradesh,2023,0.298658825,0.333503966,0.222837942,0.297432705,0.670660742,High Risk
tikamgarh,madhya pradesh,2024,0.336439692,0.333729846,0.0,0.0,0.0,Low Risk
tikamgarh,madhya pradesh,2025,0.353265695,0.334024219,0.0,0.0,0.0,Low Risk
tinsukia,assam,1981,0.322246189,0.360518299,0.0,0.0,0.0,Low Risk
tinsukia,assam,1982,0.321089719,0.359312458,0.0,0.0,0.0,Low Risk
tinsukia,assam,1983,0.328372747,0.357699395,0.0,0.0,0.0,Low Risk
tinsukia,assam,1984,0.304428952,0.355811014,0.0,0.0,0.0,Low Risk
tinsukia,assam,1985,0.304619149,0.353756649,0.0,0.0,0.0,Low Risk
tinsukia,assam,1986,0.308678496,0.351353304,0.0,0.0,0.0,Low Risk
tinsukia,assam,1987,0.317855449,0.348494083,0.0,0.0,0.0,Low Risk
tinsukia,assam,1988,0.325372451,0.345372655,0.0,0.0,0.0,Low Risk
tinsukia,assam,1989,0.328029486,0.341951932,0.0,0.0,0.0,Low Risk
tinsukia,assam,1990,0.334220094,0.338187783,0.0,0.0,0.0,Low Risk
tinsukia,assam,1991,0.351709452,0.33391982,0.0,0.0,0.0,Low Risk
tinsukia,assam,1992,0.33190119,0.327599704,0.0,0.0,0.0,Low Risk
tinsukia,assam,1993,0.343600011,0.320522623,0.0,0.0,0.0,Low Risk
tinsukia,assam,1994,0.309099069,0.312546229,0.0,0.0,0.0,Low Risk
tinsukia,assam,1995,0.296093592,0.3029905,0.0,0.0,0.0,Low Risk
tinsukia,assam,1996,0.332760545,0.291694851,0.0,0.0,0.0,Low Risk
tinsukia,assam,1997,0.298577177,0.280791979,0.0,0.0,0.0,Low Risk
tinsukia,assam,1998,0.329643661,0.270125392,0.0,0.0,0.0,Low Risk
tinsukia,assam,1999,0.296123268,0.266403769,0.0,0.0,0.0,Low Risk
tinsukia,assam,2000,0.345597989,0.26058954,0.0,0.0,0.0,Low Risk
tinsukia,assam,2001,0.314546648,0.252337941,0.0,0.0,0.0,Low Risk
tinsukia,assam,2002,0.313708277,0.25275385,0.0,0.0,0.0,Low Risk
tinsukia,assam,2003,0.304981746,0.253208372,0.0,0.0,0.0,Low Risk
tinsukia,assam,2004,0.303888947,0.254011489,0.0,0.0,0.0,Low Risk
tinsukia,assam,2005,0.345088169,0.254837511,0.0,0.0,0.0,Low Risk
tinsukia,assam,2006,0.313748673,0.255779511,0.0,0.0,0.0,Low Risk
tinsukia,assam,2007,0.309531509,0.256838759,0.0,0.0,0.0,Low Risk
tinsukia,assam,2008,0.331007179,0.258663217,0.0,0.0,0.0,Low Risk
tinsukia,assam,2009,0.30537794,0.259364888,0.0,0.0,0.0,Low Risk
tinsukia,assam,2010,0.34797961,0.259420624,0.0,0.0,0.0,Low Risk
tinsukia,assam,2011,0.307130119,0.25956645,0.0,0.0,0.0,Low Risk
tinsukia,assam,2012,0.315508651,0.258473871,0.0,0.0,0.0,Low Risk
tinsukia,assam,2013,0.324064252,0.2594597,0.0,0.0,0.0,Low Risk
tinsukia,assam,2014,0.309127422,0.26256748,0.0,0.0,0.0,Low Risk
tinsukia,assam,2015,0.305471951,0.263888109,0.0,0.0,0.0,Low Risk
tinsukia,assam,2016,0.302574741,0.263860892,0.0,0.0,0.0,Low Risk
tinsukia,assam,2017,0.329486022,0.260301435,0.490849535,0.33408489,0.818876517,High Risk
tinsukia,assam,2018,0.303237934,0.255973752,0.490849535,0.321854581,0.769419038,High Risk
tinsukia,assam,2019,0.310106278,0.253202861,0.490849535,0.323493563,0.776046826,High Risk
tinsukia,assam,2020,0.329014805,0.253639409,0.490849535,0.331231593,0.807338224,High Risk
tinsukia,assam,2021,0.27510611,0.254872424,0.490849535,0.310161321,0.7221333,High Risk
tinsukia,assam,2022,0.313277798,0.256901446,0.490849535,0.326241605,0.787159483,High Risk
tinsukia,assam,2023,0.317073838,0.259477311,0.490849535,0.328790367,0.797466284,High Risk
tinsukia,assam,2024,0.312338237,0.262294782,0.0,0.0,0.0,Low Risk
tinsukia,assam,2025,0.315723247,0.264985555,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1981,0.337389225,0.415047794,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1982,0.314669451,0.415462105,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1983,0.328981798,0.415890693,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1984,0.298653525,0.416350295,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1985,0.314547582,0.416857047,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1986,0.314221393,0.417172245,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1987,0.314900098,0.417161498,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1988,0.352670523,0.417166269,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1989,0.326765969,0.417191181,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1990,0.362030575,0.417242298,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1991,0.363897954,0.417229668,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1992,0.333415203,0.415821784,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1993,0.365714594,0.414299482,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1994,0.321403786,0.412651182,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1995,0.30658576,0.409898663,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1996,0.330285018,0.405185261,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1997,0.325847852,0.402212004,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1998,0.343682348,0.400507412,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,1999,0.305275816,0.404935144,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2000,0.332440179,0.407984352,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2001,0.319075684,0.407631744,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2002,0.321468032,0.407828585,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2003,0.307839545,0.408078563,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2004,0.316146713,0.40852025,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2005,0.314291112,0.408996414,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2006,0.319540452,0.409627589,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2007,0.336950851,0.410399758,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2008,0.333676226,0.412072145,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2009,0.322286031,0.413278754,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2010,0.350029561,0.414209965,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2011,0.315688665,0.415159297,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2012,0.339135124,0.409016479,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2013,0.315793798,0.402144812,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2014,0.292079223,0.398202029,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2015,0.306783309,0.392423466,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2016,0.32103183,0.387447597,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2017,0.330484818,0.380221558,0.1146516,0.30721287,0.710210222,High Risk
tirap,arunachal pradesh,2018,0.310046105,0.372174577,0.1146516,0.295818593,0.664133523,Medium Risk
tirap,arunachal pradesh,2019,0.310874605,0.365534706,0.1146516,0.293494044,0.654733407,Medium Risk
tirap,arunachal pradesh,2020,0.325391391,0.361304749,0.1146516,0.297608776,0.671372746,High Risk
tirap,arunachal pradesh,2021,0.295052197,0.358316865,0.1146516,0.284277945,0.617464925,Medium Risk
tirap,arunachal pradesh,2022,0.321694836,0.356573911,0.1146516,0.294237819,0.657741117,Medium Risk
tirap,arunachal pradesh,2023,0.323167902,0.355369009,0.1146516,0.294345085,0.658174883,Medium Risk
tirap,arunachal pradesh,2024,0.321999269,0.354517324,0.0,0.0,0.0,Low Risk
tirap,arunachal pradesh,2025,0.324681177,0.353806321,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1981,0.324206892,0.375332958,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1982,0.264659615,0.374063858,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1983,0.295177356,0.3722513,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1984,0.29846574,0.370082307,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1985,0.282172797,0.367720696,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1986,0.301524739,0.364970023,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1987,0.29848985,0.361710636,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1988,0.291326091,0.358137951,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1989,0.279362176,0.354203621,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1990,0.300791752,0.349849238,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1991,0.272752682,0.344901086,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1992,0.293619859,0.337864711,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1993,0.307266678,0.329953463,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1994,0.267343546,0.320995046,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1995,0.327493924,0.310032328,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1996,0.313072734,0.296435884,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1997,0.299637873,0.282985533,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1998,0.315211341,0.269832413,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,1999,0.318163402,0.262975714,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2000,0.351502899,0.254201863,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2001,0.326730475,0.243763935,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2002,0.283632911,0.241947143,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2003,0.321453647,0.240371867,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2004,0.326603091,0.239259792,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2005,0.350590958,0.238192871,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2006,0.3117951,0.237291994,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2007,0.319727486,0.23654064,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2008,0.314865339,0.236684186,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2009,0.293634282,0.23641101,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2010,0.358532435,0.235921351,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2011,0.337099885,0.235490601,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2012,0.306339989,0.233208489,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2013,0.304606708,0.233360223,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2014,0.289975777,0.235761811,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2015,0.335820408,0.23736682,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2016,0.267595007,0.235877705,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2017,0.301853972,0.230076688,0.050193395,0.222810943,0.368901864,Medium Risk
tiruchirappalli,tamil nadu,2018,0.308911395,0.224054236,0.050193395,0.223224931,0.370575968,Medium Risk
tiruchirappalli,tamil nadu,2019,0.312387478,0.220201115,0.050193395,0.223074116,0.369966096,Medium Risk
tiruchirappalli,tamil nadu,2020,0.296333682,0.220174269,0.050193395,0.216641859,0.343955042,Medium Risk
tiruchirappalli,tamil nadu,2021,0.355097558,0.221078386,0.050193395,0.240509057,0.440470302,Medium Risk
tiruchirappalli,tamil nadu,2022,0.333334657,0.222923747,0.050193395,0.232542041,0.408252919,Medium Risk
tiruchirappalli,tamil nadu,2023,0.322016414,0.225320172,0.050193395,0.228973313,0.393821538,Medium Risk
tiruchirappalli,tamil nadu,2024,0.321398523,0.227986405,0.0,0.0,0.0,Low Risk
tiruchirappalli,tamil nadu,2025,0.314936397,0.23057067,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1981,0.304946954,0.362770066,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1982,0.276391903,0.361396984,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1983,0.268864869,0.359417794,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1984,0.31211064,0.357041435,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1985,0.29425126,0.354451094,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1986,0.268415672,0.351446605,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1987,0.312214894,0.347903669,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1988,0.30999536,0.344012291,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1989,0.277827304,0.339717275,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1990,0.29113263,0.334951592,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1991,0.28575418,0.329543774,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1992,0.285981861,0.322176704,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1993,0.310585761,0.313889702,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1994,0.283888184,0.304501247,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1995,0.280157432,0.293169408,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1996,0.314087547,0.279705158,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1997,0.305048679,0.266815911,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1998,0.298638719,0.254437527,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,1999,0.293485155,0.248542994,0.0,0.0,0.0,Low Risk
tirunelveli,tamil nadu,2000,0.310284308,0.240652177,0.0,0.0,0.0,Low Risk
